invoice_number,invoice_date,customer_id,product_id,quantity,unit_price,line_price,country
493866,2010-01-07,16057,21754,3,5.95,17.85,united kingdom
493866,2010-01-07,16057,21539,3,4.95,14.850000000000001,united kingdom
493866,2010-01-07,16057,21537,4,4.25,17.0,united kingdom
493866,2010-01-07,16057,21535,6,2.55,15.299999999999999,united kingdom
493866,2010-01-07,16057,21533,3,4.95,14.850000000000001,united kingdom
493866,2010-01-07,16057,21531,6,2.55,15.299999999999999,united kingdom
493866,2010-01-07,16057,21527,2,7.95,15.9,united kingdom
493866,2010-01-07,16057,21278,6,2.55,15.299999999999999,united kingdom
493866,2010-01-07,16057,21172,12,1.45,17.4,united kingdom
493872,2010-01-07,16296,22348,12,0.85,10.2,united kingdom
493872,2010-01-07,16296,22278,3,4.95,14.850000000000001,united kingdom
493872,2010-01-07,16296,20669,12,1.25,15.0,united kingdom
493872,2010-01-07,16296,21381,12,1.69,20.28,united kingdom
493872,2010-01-07,16296,21137,4,3.75,15.0,united kingdom
493872,2010-01-07,16296,21216,4,4.95,19.8,united kingdom
493872,2010-01-07,16296,21533,3,4.95,14.850000000000001,united kingdom
493872,2010-01-07,16296,22055,8,1.65,13.2,united kingdom
493872,2010-01-07,16296,22061,2,9.95,19.9,united kingdom
493872,2010-01-07,16296,22151,24,0.42,10.08,united kingdom
493872,2010-01-07,16296,22283,2,7.95,15.9,united kingdom
493872,2010-01-07,16296,22215,2,8.5,17.0,united kingdom
493872,2010-01-07,16296,22294,24,1.25,30.0,united kingdom
493872,2010-01-07,16296,85025B,12,1.65,19.799999999999997,united kingdom
493872,2010-01-07,16296,21212,24,0.55,13.200000000000001,united kingdom
493872,2010-01-07,16296,22073,4,3.75,15.0,united kingdom
493872,2010-01-07,16296,21041,6,2.95,17.700000000000003,united kingdom
493872,2010-01-07,16296,21035,6,2.95,17.700000000000003,united kingdom
493872,2010-01-07,16296,21232,12,1.25,15.0,united kingdom
493873,2010-01-07,13711,21348,24,1.25,30.0,united kingdom
493873,2010-01-07,13711,22415,1,7.95,7.95,united kingdom
493873,2010-01-07,13711,85123A,6,2.95,17.700000000000003,united kingdom
493873,2010-01-07,13711,20914,6,2.95,17.700000000000003,united kingdom
493873,2010-01-07,13711,20676,8,1.25,10.0,united kingdom
493873,2010-01-07,13711,21216,4,4.95,19.8,united kingdom
493873,2010-01-07,13711,21217,2,9.95,19.9,united kingdom
493873,2010-01-07,13711,21238,16,0.85,13.6,united kingdom
493873,2010-01-07,13711,21242,8,1.69,13.52,united kingdom
493873,2010-01-07,13711,21246,6,4.95,29.700000000000003,united kingdom
493873,2010-01-07,13711,21396,12,1.25,15.0,united kingdom
493873,2010-01-07,13711,21498,25,0.42,10.5,united kingdom
493873,2010-01-07,13711,21527,4,7.95,31.8,united kingdom
493873,2010-01-07,13711,21533,6,4.95,29.700000000000003,united kingdom
493873,2010-01-07,13711,21535,6,2.55,15.299999999999999,united kingdom
493873,2010-01-07,13711,21537,4,4.25,17.0,united kingdom
493873,2010-01-07,13711,21539,3,4.95,14.850000000000001,united kingdom
493873,2010-01-07,13711,21843,3,10.95,32.849999999999994,united kingdom
493873,2010-01-07,13711,21844,12,2.95,35.400000000000006,united kingdom
493873,2010-01-07,13711,22072,8,3.75,30.0,united kingdom
493873,2010-01-07,13711,22073,4,3.75,15.0,united kingdom
493873,2010-01-07,13711,22094,12,1.25,15.0,united kingdom
493873,2010-01-07,13711,79323P,4,6.75,27.0,united kingdom
493873,2010-01-07,13711,79323LP,4,6.75,27.0,united kingdom
493873,2010-01-07,13711,21175,6,2.1,12.600000000000001,united kingdom
493873,2010-01-07,13711,22185,12,1.65,19.799999999999997,united kingdom
493873,2010-01-07,13711,21289,48,0.38,18.240000000000002,united kingdom
493873,2010-01-07,13711,21292,64,0.19,12.16,united kingdom
493873,2010-01-07,13711,21288,24,1.25,30.0,united kingdom
493874,2010-01-07,13468,15060B,4,3.75,15.0,united kingdom
493874,2010-01-07,13468,48111,2,6.75,13.5,united kingdom
493874,2010-01-07,13468,79302M,6,2.95,17.700000000000003,united kingdom
493874,2010-01-07,13468,82482,6,2.55,15.299999999999999,united kingdom
493874,2010-01-07,13468,84509G,4,3.75,15.0,united kingdom
493874,2010-01-07,13468,21627,1,14.95,14.95,united kingdom
493874,2010-01-07,13468,21628,2,14.95,29.9,united kingdom
493874,2010-01-07,13468,21181,6,2.1,12.600000000000001,united kingdom
493874,2010-01-07,13468,22221,2,9.95,19.9,united kingdom
493874,2010-01-07,13468,22236,2,12.75,25.5,united kingdom
493874,2010-01-07,13468,47559B,10,1.25,12.5,united kingdom
493874,2010-01-07,13468,85047,6,6.35,38.099999999999994,united kingdom
493874,2010-01-07,13468,84619,1,45.95,45.95,united kingdom
493874,2010-01-07,13468,79323W,4,6.75,27.0,united kingdom
493875,2010-01-07,13693,21100,10,1.65,16.5,united kingdom
493875,2010-01-07,13693,21622,4,4.95,19.8,united kingdom
493875,2010-01-07,13693,21837,3,5.95,17.85,united kingdom
493875,2010-01-07,13693,21307,6,2.1,12.600000000000001,united kingdom
493875,2010-01-07,13693,79323LP,4,6.75,27.0,united kingdom
493875,2010-01-07,13693,79323GR,4,6.75,27.0,united kingdom
493875,2010-01-07,13693,84406B,8,3.25,26.0,united kingdom
493875,2010-01-07,13693,82580,12,0.55,6.6000000000000005,united kingdom
493875,2010-01-07,13693,82581,12,0.55,6.6000000000000005,united kingdom
493875,2010-01-07,13693,21164,12,2.95,35.400000000000006,united kingdom
493875,2010-01-07,13693,21181,6,2.1,12.600000000000001,united kingdom
493875,2010-01-07,13693,21033,10,2.95,29.5,united kingdom
493876,2010-01-07,12648,47590A,3,5.45,16.35,germany
493876,2010-01-07,12648,90167,48,0.85,40.8,germany
493876,2010-01-07,12648,20702,6,4.25,25.5,germany
493876,2010-01-07,12648,20750,4,7.95,31.8,germany
493876,2010-01-07,12648,21556,6,2.55,15.299999999999999,germany
493876,2010-01-07,12648,20675,8,1.25,10.0,germany
493876,2010-01-07,12648,20676,8,1.25,10.0,germany
493876,2010-01-07,12648,20677,8,1.25,10.0,germany
493876,2010-01-07,12648,84997A,6,3.75,22.5,germany
493876,2010-01-07,12648,84997C,6,3.75,22.5,germany
493876,2010-01-07,12648,POST,1,1.0,1.0,germany
493877,2010-01-07,14911,20772,6,2.55,15.299999999999999,eire
493877,2010-01-07,14911,20771,6,2.55,15.299999999999999,eire
493877,2010-01-07,14911,20992,12,0.85,10.2,eire
493877,2010-01-07,14911,21126,48,0.38,18.240000000000002,eire
493877,2010-01-07,14911,21125,48,0.38,18.240000000000002,eire
493877,2010-01-07,14911,21275,8,3.95,31.6,eire
493877,2010-01-07,14911,21322,18,6.35,114.3,eire
493877,2010-01-07,14911,21486,24,1.65,39.599999999999994,eire
493877,2010-01-07,14911,35968,24,0.38,9.120000000000001,eire
493877,2010-01-07,14911,22114,12,3.95,47.400000000000006,eire
493877,2010-01-07,14911,22224,12,2.95,35.400000000000006,eire
493877,2010-01-07,14911,22282,8,10.95,87.6,eire
493877,2010-01-07,14911,22218,12,4.25,51.0,eire
493877,2010-01-07,14911,22296,24,1.65,39.599999999999994,eire
493877,2010-01-07,14911,22297,24,1.25,30.0,eire
493877,2010-01-07,14911,22236,12,10.95,131.39999999999998,eire
493877,2010-01-07,14911,22349,12,3.75,45.0,eire
493877,2010-01-07,14911,22350,12,2.55,30.599999999999998,eire
493877,2010-01-07,14911,47599A,18,2.1,37.800000000000004,eire
493877,2010-01-07,14911,84913A,12,4.65,55.800000000000004,eire
493877,2010-01-07,14911,84917,10,5.95,59.5,eire
493877,2010-01-07,14911,82011C,10,2.95,29.5,eire
493877,2010-01-07,14911,21733,18,2.95,53.1,eire
493877,2010-01-07,14911,71459,36,0.85,30.599999999999998,eire
493877,2010-01-07,14911,84970S,24,0.85,20.4,eire
493877,2010-01-07,14911,84970L,24,0.95,22.799999999999997,eire
493877,2010-01-07,14911,84978,12,1.25,15.0,eire
493877,2010-01-07,14911,85123A,24,2.95,70.80000000000001,eire
493877,2010-01-07,14911,22320,12,5.95,71.4,eire
493877,2010-01-07,14911,20971,12,1.25,15.0,eire
493877,2010-01-07,14911,20972,12,1.25,15.0,eire
493877,2010-01-07,14911,84867A,12,5.95,71.4,eire
493877,2010-01-07,14911,20794,16,2.55,40.8,eire
493877,2010-01-07,14911,82486,12,6.95,83.4,eire
493877,2010-01-07,14911,84839,10,5.55,55.5,eire
493877,2010-01-07,14911,21893,12,4.25,51.0,eire
493877,2010-01-07,14911,21895,12,4.25,51.0,eire
493877,2010-01-07,14911,85113,12,2.1,25.200000000000003,eire
493877,2010-01-07,14911,21444,16,3.75,60.0,eire
493877,2010-01-07,14911,84992,24,0.55,13.200000000000001,eire
493877,2010-01-07,14911,21681,8,9.95,79.6,eire
493877,2010-01-07,14911,85091,12,4.95,59.400000000000006,eire
493877,2010-01-07,14911,20754,6,2.1,12.600000000000001,eire
493877,2010-01-07,14911,84378,12,1.25,15.0,eire
493877,2010-01-07,14911,21989,12,0.85,10.2,eire
493877,2010-01-07,14911,84520B,12,0.85,10.2,eire
493877,2010-01-07,14911,84520D,12,0.85,10.2,eire
493877,2010-01-07,14911,21076,12,0.85,10.2,eire
493877,2010-01-07,14911,84509F,12,3.75,45.0,eire
493877,2010-01-07,14911,84519A,6,2.95,17.700000000000003,eire
493877,2010-01-07,14911,84519B,6,2.95,17.700000000000003,eire
493877,2010-01-07,14911,84968B,12,12.75,153.0,eire
493877,2010-01-07,14911,22151,96,0.42,40.32,eire
493877,2010-01-07,14911,21061,12,0.85,10.2,eire
493877,2010-01-07,14911,21059,12,0.85,10.2,eire
493877,2010-01-07,14911,21063,12,0.85,10.2,eire
493877,2010-01-07,14911,21060,12,0.85,10.2,eire
493877,2010-01-07,14911,47503J,6,7.95,47.7,eire
493877,2010-01-07,14911,18097C,12,2.55,30.599999999999998,eire
493877,2010-01-07,14911,20707,24,1.25,30.0,eire
493877,2010-01-07,14911,20752,12,2.1,25.200000000000003,eire
493877,2010-01-07,14911,20767,6,2.55,15.299999999999999,eire
493878,2010-01-08,14769,22198,12,1.65,19.799999999999997,united kingdom
493878,2010-01-08,14769,21700,12,0.85,10.2,united kingdom
493878,2010-01-08,14769,84375,12,1.95,23.4,united kingdom
493878,2010-01-08,14769,84378,12,1.25,15.0,united kingdom
493878,2010-01-08,14769,84050,6,1.65,9.899999999999999,united kingdom
493878,2010-01-08,14769,21355,12,1.25,15.0,united kingdom
493878,2010-01-08,14769,20914,6,2.95,17.700000000000003,united kingdom
493878,2010-01-08,14769,22059,12,1.49,17.88,united kingdom
493878,2010-01-08,14769,20749,2,7.95,15.9,united kingdom
493878,2010-01-08,14769,20750,2,7.95,15.9,united kingdom
493878,2010-01-08,14769,21918,24,0.42,10.08,united kingdom
493878,2010-01-08,14769,22341,12,1.65,19.799999999999997,united kingdom
493878,2010-01-08,14769,22342,12,1.65,19.799999999999997,united kingdom
493878,2010-01-08,14769,85123A,6,2.95,17.700000000000003,united kingdom
493878,2010-01-08,14769,84755,16,0.65,10.4,united kingdom
493878,2010-01-08,14769,71459,12,0.85,10.2,united kingdom
493878,2010-01-08,14769,85152,6,2.1,12.600000000000001,united kingdom
493878,2010-01-08,14769,21908,6,2.1,12.600000000000001,united kingdom
493878,2010-01-08,14769,21903,6,2.1,12.600000000000001,united kingdom
493878,2010-01-08,14769,21181,6,2.1,12.600000000000001,united kingdom
493878,2010-01-08,14769,21916,24,0.42,10.08,united kingdom
493878,2010-01-08,14769,21314,8,2.1,16.8,united kingdom
493878,2010-01-08,14769,21765,2,7.95,15.9,united kingdom
493878,2010-01-08,14769,21832,12,1.65,19.799999999999997,united kingdom
493878,2010-01-08,14769,21704,12,0.85,10.2,united kingdom
493878,2010-01-08,14769,21557,6,2.95,17.700000000000003,united kingdom
493878,2010-01-08,14769,90167,12,0.85,10.2,united kingdom
493878,2010-01-08,14769,22139,3,4.95,14.850000000000001,united kingdom
493878,2010-01-08,14769,84077,48,0.21,10.08,united kingdom
493878,2010-01-08,14769,10002,12,0.85,10.2,united kingdom
493878,2010-01-08,14769,22318,6,2.95,17.700000000000003,united kingdom
493878,2010-01-08,14769,84671B,4,2.55,10.2,united kingdom
493878,2010-01-08,14769,21555,6,2.55,15.299999999999999,united kingdom
493878,2010-01-08,14769,85232B,3,4.95,14.850000000000001,united kingdom
493878,2010-01-08,14769,22189,4,3.95,15.8,united kingdom
493880,2010-01-08,13047,48187,2,6.75,13.5,united kingdom
493880,2010-01-08,13047,84879,32,1.69,54.08,united kingdom
493880,2010-01-08,13047,21754,12,5.95,71.4,united kingdom
493880,2010-01-08,13047,21733,18,2.95,53.1,united kingdom
493880,2010-01-08,13047,21667,2,16.95,33.9,united kingdom
493880,2010-01-08,13047,21380,6,2.95,17.700000000000003,united kingdom
493880,2010-01-08,13047,21390,24,1.25,30.0,united kingdom
493880,2010-01-08,13047,21314,16,2.1,33.6,united kingdom
493880,2010-01-08,13047,85123A,64,2.55,163.2,united kingdom
493880,2010-01-08,13047,84406B,8,3.25,26.0,united kingdom
493880,2010-01-08,13047,20685,2,6.75,13.5,united kingdom
493880,2010-01-08,13047,48194,2,6.75,13.5,united kingdom
493880,2010-01-08,13047,21523,2,6.75,13.5,united kingdom
493880,2010-01-08,13047,48189,4,6.75,27.0,united kingdom
493881,2010-01-08,17018,21523,10,5.95,59.5,united kingdom
493881,2010-01-08,17018,21524,10,5.95,59.5,united kingdom
493881,2010-01-08,17018,48187,10,5.95,59.5,united kingdom
493881,2010-01-08,17018,48111,10,5.95,59.5,united kingdom
493881,2010-01-08,17018,48129,10,5.95,59.5,united kingdom
493881,2010-01-08,17018,48197,10,5.95,59.5,united kingdom
493882,2010-01-08,15586,40016,48,0.42,20.16,united kingdom
493882,2010-01-08,15586,22264,12,0.85,10.2,united kingdom
493882,2010-01-08,15586,22231,24,1.45,34.8,united kingdom
493882,2010-01-08,15586,22233,24,1.65,39.599999999999994,united kingdom
493882,2010-01-08,15586,22150,12,1.95,23.4,united kingdom
493882,2010-01-08,15586,20971,24,1.25,30.0,united kingdom
493882,2010-01-08,15586,20972,24,1.25,30.0,united kingdom
493882,2010-01-08,15586,21985,48,0.29,13.919999999999998,united kingdom
493882,2010-01-08,15586,15044D,6,2.95,17.700000000000003,united kingdom
493882,2010-01-08,15586,15044B,6,2.95,17.700000000000003,united kingdom
493882,2010-01-08,15586,15036,48,0.65,31.200000000000003,united kingdom
493882,2010-01-08,15586,17033,36,0.29,10.44,united kingdom
493882,2010-01-08,15586,85017A,24,0.85,20.4,united kingdom
493882,2010-01-08,15586,20989,10,1.95,19.5,united kingdom
493882,2010-01-08,15586,84279P,4,3.75,15.0,united kingdom
493882,2010-01-08,15586,84279B,4,3.75,15.0,united kingdom
493882,2010-01-08,15586,21871,24,1.25,30.0,united kingdom
493882,2010-01-08,15586,22301,24,2.55,61.199999999999996,united kingdom
493882,2010-01-08,15586,84988,24,1.45,34.8,united kingdom
493882,2010-01-08,15586,22219,60,0.85,51.0,united kingdom
493882,2010-01-08,15586,84992,24,0.55,13.200000000000001,united kingdom
493882,2010-01-08,15586,21911,12,1.65,19.799999999999997,united kingdom
493882,2010-01-08,15586,21494,24,2.55,61.199999999999996,united kingdom
493882,2010-01-08,15586,22297,24,1.25,30.0,united kingdom
493882,2010-01-08,15586,22294,24,1.25,30.0,united kingdom
493883,2010-01-08,18102,85014A,576,3.0,1728.0,united kingdom
493883,2010-01-08,18102,15056BL,600,3.0,1800.0,united kingdom
493884,2010-01-08,14045,21156,120,1.65,198.0,united kingdom
493884,2010-01-08,14045,47591D,120,1.65,198.0,united kingdom
493885,2010-01-08,18102,85014B,576,3.0,1728.0,united kingdom
493885,2010-01-08,18102,85014D,432,3.0,1296.0,united kingdom
493885,2010-01-08,18102,15056N,600,3.0,1800.0,united kingdom
493885,2010-01-08,18102,20679,600,3.0,1800.0,united kingdom
493886,2010-01-08,16497,22303,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,22302,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,84991,24,0.55,13.200000000000001,united kingdom
493886,2010-01-08,16497,21977,24,0.55,13.200000000000001,united kingdom
493886,2010-01-08,16497,85123A,6,2.95,17.700000000000003,united kingdom
493886,2010-01-08,16497,84975,6,1.69,10.14,united kingdom
493886,2010-01-08,16497,21255,6,1.65,9.899999999999999,united kingdom
493886,2010-01-08,16497,84836,12,1.25,15.0,united kingdom
493886,2010-01-08,16497,21390,24,1.25,30.0,united kingdom
493886,2010-01-08,16497,21333,8,2.95,23.6,united kingdom
493886,2010-01-08,16497,22173,8,2.95,23.6,united kingdom
493886,2010-01-08,16497,84406B,8,3.25,26.0,united kingdom
493886,2010-01-08,16497,82494L,6,2.95,17.700000000000003,united kingdom
493886,2010-01-08,16497,84837,1,12.75,12.75,united kingdom
493886,2010-01-08,16497,84839,2,6.75,13.5,united kingdom
493886,2010-01-08,16497,21279,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,21281,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,21278,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,22111,3,4.95,14.850000000000001,united kingdom
493886,2010-01-08,16497,21485,3,4.95,14.850000000000001,united kingdom
493886,2010-01-08,16497,21663,3,5.95,17.85,united kingdom
493886,2010-01-08,16497,21662,3,5.95,17.85,united kingdom
493886,2010-01-08,16497,21661,3,5.95,17.85,united kingdom
493886,2010-01-08,16497,21659,1,14.95,14.95,united kingdom
493886,2010-01-08,16497,84375,12,1.95,23.4,united kingdom
493886,2010-01-08,16497,22305,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,22304,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,22301,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,22300,6,2.55,15.299999999999999,united kingdom
493886,2010-01-08,16497,82482,6,2.55,15.299999999999999,united kingdom
493887,2010-01-08,17457,16258A,36,0.42,15.12,united kingdom
493887,2010-01-08,17457,47503J,24,6.35,152.39999999999998,united kingdom
493887,2010-01-08,17457,70006,90,1.25,112.5,united kingdom
493887,2010-01-08,17457,22138,24,4.25,102.0,united kingdom
493887,2010-01-08,17457,21488,48,3.45,165.60000000000002,united kingdom
493887,2010-01-08,17457,84029E,72,2.95,212.4,united kingdom
493897,2010-01-08,14911,M,1,780.52,780.52,eire
493899,2010-01-08,12417,22218,3,4.25,12.75,belgium
493899,2010-01-08,12417,22236,1,12.75,12.75,belgium
493899,2010-01-08,12417,47587A,10,0.85,8.5,belgium
493899,2010-01-08,12417,22260,12,0.85,10.2,belgium
493899,2010-01-08,12417,22263,12,0.85,10.2,belgium
493899,2010-01-08,12417,22282,2,12.75,25.5,belgium
493899,2010-01-08,12417,85093,12,1.25,15.0,belgium
493899,2010-01-08,12417,37474,1,9.95,9.95,belgium
493899,2010-01-08,12417,79030G,6,1.65,9.899999999999999,belgium
493899,2010-01-08,12417,22304,6,2.55,15.299999999999999,belgium
493899,2010-01-08,12417,21084,12,0.65,7.800000000000001,belgium
493899,2010-01-08,12417,21090,12,0.85,10.2,belgium
493899,2010-01-08,12417,84520B,12,0.85,10.2,belgium
493899,2010-01-08,12417,21076,12,0.85,10.2,belgium
493899,2010-01-08,12417,84533B,4,5.95,23.8,belgium
493899,2010-01-08,12417,85008,3,4.95,14.850000000000001,belgium
493899,2010-01-08,12417,21428,4,4.25,17.0,belgium
493899,2010-01-08,12417,85049E,12,1.25,15.0,belgium
493899,2010-01-08,12417,90059C,6,1.65,9.899999999999999,belgium
493899,2010-01-08,12417,84762A,1,10.75,10.75,belgium
493899,2010-01-08,12417,22254,12,1.25,15.0,belgium
493899,2010-01-08,12417,POST,3,15.0,45.0,belgium
493899,2010-01-08,12417,22355,10,0.0,0.0,belgium
493899,2010-01-08,12417,22243,12,1.65,19.799999999999997,belgium
493899,2010-01-08,12417,85117,8,1.65,13.2,belgium
493899,2010-01-08,12417,82613D,8,1.25,10.0,belgium
493899,2010-01-08,12417,21843,2,10.95,21.9,belgium
493899,2010-01-08,12417,22061,2,9.95,19.9,belgium
493900,2010-01-08,14911,M,1,780.52,780.52,eire
493922,2010-01-08,13728,22350,6,2.55,15.299999999999999,united kingdom
493922,2010-01-08,13728,22349,6,3.75,22.5,united kingdom
493922,2010-01-08,13728,21868,12,1.25,15.0,united kingdom
493922,2010-01-08,13728,85042,4,4.95,19.8,united kingdom
493922,2010-01-08,13728,48187,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48197,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48129,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48184,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48194,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48138,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48173C,2,6.75,13.5,united kingdom
493922,2010-01-08,13728,48111,4,6.75,27.0,united kingdom
493923,2010-01-08,13360,37502,12,2.95,35.400000000000006,united kingdom
493923,2010-01-08,13360,20653,12,1.25,15.0,united kingdom
493923,2010-01-08,13360,20616,12,2.1,25.200000000000003,united kingdom
493923,2010-01-08,13360,20652,12,1.25,15.0,united kingdom
493923,2010-01-08,13360,20615,6,2.1,12.600000000000001,united kingdom
493923,2010-01-08,13360,20933,4,3.75,15.0,united kingdom
493923,2010-01-08,13360,20932,4,3.75,15.0,united kingdom
493923,2010-01-08,13360,20931,4,3.75,15.0,united kingdom
493923,2010-01-08,13360,84520D,24,0.85,20.4,united kingdom
493923,2010-01-08,13360,47556B,12,2.95,35.400000000000006,united kingdom
493923,2010-01-08,13360,22122,12,2.95,35.400000000000006,united kingdom
493923,2010-01-08,13360,21977,24,0.55,13.200000000000001,united kingdom
493923,2010-01-08,13360,21974,24,1.45,34.8,united kingdom
493923,2010-01-08,13360,84991,24,0.55,13.200000000000001,united kingdom
493923,2010-01-08,13360,21106,6,2.95,17.700000000000003,united kingdom
493923,2010-01-08,13360,37501,6,6.95,41.7,united kingdom
493923,2010-01-08,13360,37503,4,10.75,43.0,united kingdom
493923,2010-01-08,13360,84987,24,1.45,34.8,united kingdom
493923,2010-01-08,13360,21110,24,5.95,142.8,united kingdom
493923,2010-01-08,13360,21112,12,2.95,35.400000000000006,united kingdom
493923,2010-01-08,13360,21111,6,2.95,17.700000000000003,united kingdom
493923,2010-01-08,13360,21108,27,2.55,68.85,united kingdom
493925,2010-01-08,15827,22061,2,9.95,19.9,united kingdom
493925,2010-01-08,15827,37449,2,9.95,19.9,united kingdom
493925,2010-01-08,15827,21232,12,1.25,15.0,united kingdom
493925,2010-01-08,15827,47556B,6,2.95,17.700000000000003,united kingdom
493925,2010-01-08,15827,79072,4,9.95,39.8,united kingdom
493925,2010-01-08,15827,21217,3,9.95,29.849999999999998,united kingdom
493925,2010-01-08,15827,22261,12,0.85,10.2,united kingdom
493925,2010-01-08,15827,22260,12,0.85,10.2,united kingdom
493925,2010-01-08,15827,22221,2,9.95,19.9,united kingdom
493925,2010-01-08,15827,22236,1,12.75,12.75,united kingdom
493925,2010-01-08,15827,22060,2,9.95,19.9,united kingdom
493925,2010-01-08,15827,84992,24,0.55,13.200000000000001,united kingdom
493924,2010-01-08,12678,POST,1,180.0,180.0,france
493926,2010-01-08,13854,21275,16,3.95,63.2,united kingdom
493926,2010-01-08,13854,21430,4,3.75,15.0,united kingdom
493926,2010-01-08,13854,22120,3,9.95,29.849999999999998,united kingdom
493926,2010-01-08,13854,21755,9,5.95,53.550000000000004,united kingdom
493926,2010-01-08,13854,21754,9,5.95,53.550000000000004,united kingdom
493926,2010-01-08,13854,84879,8,1.69,13.52,united kingdom
493927,2010-01-08,14063,21649,100,2.55,254.99999999999997,united kingdom
493927,2010-01-08,14063,20996,288,0.36,103.67999999999999,united kingdom
493929,2010-01-08,14735,20979,16,1.25,20.0,united kingdom
493929,2010-01-08,14735,21201,24,2.55,61.199999999999996,united kingdom
493929,2010-01-08,14735,21741,12,2.95,35.400000000000006,united kingdom
493929,2010-01-08,14735,21217,5,9.95,49.75,united kingdom
493929,2010-01-08,14735,85099B,10,1.95,19.5,united kingdom
493929,2010-01-08,14735,22120,6,9.95,59.699999999999996,united kingdom
493929,2010-01-08,14735,21756,6,5.95,35.7,united kingdom
493930,2010-01-08,15369,85104,48,2.95,141.60000000000002,united kingdom
493941,2010-01-08,13199,84947,72,1.06,76.32000000000001,united kingdom
493941,2010-01-08,13199,85232B,72,4.25,306.0,united kingdom
493945,2010-01-08,16103,22180,6,9.95,59.699999999999996,united kingdom
493945,2010-01-08,16103,22189,8,3.95,31.6,united kingdom
493945,2010-01-08,16103,22224,6,2.95,17.700000000000003,united kingdom
493945,2010-01-08,16103,21012,32,0.65,20.8,united kingdom
493945,2010-01-08,16103,21256,12,1.65,19.799999999999997,united kingdom
493945,2010-01-08,16103,84830,3,16.95,50.849999999999994,united kingdom
493946,2010-01-08,15607,21212,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,21213,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,21975,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,21976,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,21977,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,84989B,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,84989A,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,84991,24,0.55,13.200000000000001,united kingdom
493946,2010-01-08,15607,22082,10,1.65,16.5,united kingdom
493946,2010-01-08,15607,21216,4,4.95,19.8,united kingdom
493946,2010-01-08,15607,21218,6,3.75,22.5,united kingdom
493946,2010-01-08,15607,22134,12,0.42,5.04,united kingdom
493946,2010-01-08,15607,84992,48,0.55,26.400000000000002,united kingdom
493946,2010-01-08,15607,84378,12,1.25,15.0,united kingdom
493946,2010-01-08,15607,84380,12,1.25,15.0,united kingdom
493946,2010-01-08,15607,22196,12,0.85,10.2,united kingdom
493946,2010-01-08,15607,21843,3,10.95,32.849999999999994,united kingdom
493946,2010-01-08,15607,22236,2,12.75,25.5,united kingdom
493946,2010-01-08,15607,37503,2,10.75,21.5,united kingdom
493946,2010-01-08,15607,22139,3,4.95,14.850000000000001,united kingdom
493946,2010-01-08,15607,22079,10,1.65,16.5,united kingdom
493946,2010-01-08,15607,22080,10,1.65,16.5,united kingdom
493947,2010-01-08,17243,37503,2,10.75,21.5,united kingdom
493947,2010-01-08,17243,22111,1,4.95,4.95,united kingdom
493947,2010-01-08,17243,22112,1,4.95,4.95,united kingdom
493947,2010-01-08,17243,21486,1,3.75,3.75,united kingdom
493947,2010-01-08,17243,84029G,1,3.75,3.75,united kingdom
493947,2010-01-08,17243,84029E,1,3.75,3.75,united kingdom
493947,2010-01-08,17243,48187,1,6.75,6.75,united kingdom
493947,2010-01-08,17243,22365,1,6.75,6.75,united kingdom
493947,2010-01-08,17243,21955,1,6.75,6.75,united kingdom
493947,2010-01-08,17243,48173C,1,6.75,6.75,united kingdom
493947,2010-01-08,17243,20970,2,3.75,7.5,united kingdom
493947,2010-01-08,17243,20967,2,3.75,7.5,united kingdom
493947,2010-01-08,17243,22111,1,4.95,4.95,united kingdom
493947,2010-01-08,17243,21481,3,2.95,8.850000000000001,united kingdom
493947,2010-01-08,17243,22111,1,4.95,4.95,united kingdom
493947,2010-01-08,17243,22112,1,4.95,4.95,united kingdom
493947,2010-01-08,17243,21486,1,3.75,3.75,united kingdom
493947,2010-01-08,17243,84029E,1,3.75,3.75,united kingdom
493947,2010-01-08,17243,84029G,2,3.75,7.5,united kingdom
493947,2010-01-08,17243,37492C,3,4.65,13.950000000000001,united kingdom
493947,2010-01-08,17243,22357,2,4.25,8.5,united kingdom
